metricDescriptorId,resourceId,displayName,attributes,unit
655e1eb255cf1e03d52cb85c,655e1eb17eff7745e6b11f60,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb255cf1e03d52cb867,655e1eb17eff7745e6b11f60,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb255cf1e03d52cb872,655e1eb17eff7745e6b11f60,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb255cf1e03d52cb87d,655e1eb17eff7745e6b11f60,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb255cf1e03d52cb888,655e1eb17eff7745e6b11f60,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
655e1eb455cf1e03d52cb906,655e1eb461861feb0d48c70a,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb455cf1e03d52cb911,655e1eb461861feb0d48c70a,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb455cf1e03d52cb924,655e1eb461861feb0d48c70a,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb455cf1e03d52cb92f,655e1eb461861feb0d48c70a,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb455cf1e03d52cb93a,655e1eb461861feb0d48c70a,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb455cf1e03d52cb946,655e1eb461861feb0d48c70a,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb455cf1e03d52cb951,655e1eb461861feb0d48c70a,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
668fe7e957480af249edd914,668fe7e938e2532db463d8b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
668fe7e957480af249edd921,668fe7e938e2532db463d8b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
668fe7e957480af249edd933,668fe7e938e2532db463d8b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
668fe7e957480af249edd944,668fe7e938e2532db463d8b6,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
668fe7e957480af249edd94f,668fe7e938e2532db463d8b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
668fe7e957480af249edd95a,668fe7e938e2532db463d8b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
668fe7e957480af249edd965,668fe7e938e2532db463d8b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cccfd16f9ed70d9de9bf,6422ea4e4f4b869c8dde27a6,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
6500cccfd16f9ed70d9de9cc,6422ea4e4f4b869c8dde27a6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cccfd16f9ed70d9de9db,6422ea4e4f4b869c8dde27a6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cccfd16f9ed70d9de9f2,6422ea4e4f4b869c8dde27a6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cccfd16f9ed70d9dea06,6422ea4e4f4b869c8dde27a6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cccfd16f9ed70d9dea13,6422ea4e4f4b869c8dde27a6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cccfd16f9ed70d9dea1f,6422ea4e4f4b869c8dde27a6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c92cd16f9ed70d8d49bf,6422ea5f4f4b8614aede2a87,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
6500c92cd16f9ed70d8d49d2,6422ea5f4f4b8614aede2a87,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c92cd16f9ed70d8d49ee,6422ea5f4f4b8614aede2a87,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c92cd16f9ed70d8d4a0f,6422ea5f4f4b8614aede2a87,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c92cd16f9ed70d8d4a20,6422ea5f4f4b8614aede2a87,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c92cd16f9ed70d8d4a3f,6422ea5f4f4b8614aede2a87,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c92cd16f9ed70d8d4a55,6422ea5f4f4b8614aede2a87,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb77d16f9ed70d987ed0,6422ea48cff10a01f9fba074,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
6500cb77d16f9ed70d987ee4,6422ea48cff10a01f9fba074,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb77d16f9ed70d987efc,6422ea48cff10a01f9fba074,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb77d16f9ed70d987f0d,6422ea48cff10a01f9fba074,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb77d16f9ed70d987f21,6422ea48cff10a01f9fba074,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb77d16f9ed70d987f39,6422ea48cff10a01f9fba074,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb77d16f9ed70d987f51,6422ea48cff10a01f9fba074,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb30d16f9ed70d972623,6422ea5653db5b84b97a336f,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
6500cb30d16f9ed70d97263b,6422ea5653db5b84b97a336f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb30d16f9ed70d972651,6422ea5653db5b84b97a336f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb30d16f9ed70d972667,6422ea5653db5b84b97a336f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500cb30d16f9ed70d97267b,6422ea5653db5b84b97a336f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb30d16f9ed70d97268f,6422ea5653db5b84b97a336f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500cb30d16f9ed70d9726a1,6422ea5653db5b84b97a336f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500ce49d16f9ed70da2b3ea,6470b6b7df1238b7fd01db46,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500ce49d16f9ed70da2b3f5,6470b6b7df1238b7fd01db46,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500ce49d16f9ed70da2b400,6470b6b7df1238b7fd01db46,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500ce49d16f9ed70da2b40b,6470b6b7df1238b7fd01db46,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500ce49d16f9ed70da2b416,6470b6b7df1238b7fd01db46,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500ce49d16f9ed70da2b423,6470b6b7df1238b7fd01db46,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500ce49d16f9ed70da2b434,6470b6b7df1238b7fd01db46,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
6500c9fad16f9ed70d912e94,6470b6b9df1238ee1f01db47,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c9fad16f9ed70d912ea6,6470b6b9df1238ee1f01db47,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c9fad16f9ed70d912eb7,6470b6b9df1238ee1f01db47,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
6500c9fad16f9ed70d912ec8,6470b6b9df1238ee1f01db47,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c9fad16f9ed70d912ed6,6470b6b9df1238ee1f01db47,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c9fad16f9ed70d912ee0,6470b6b9df1238ee1f01db47,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
6500c9fad16f9ed70d912eee,6470b6b9df1238ee1f01db47,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
