datetime,accelerationx,accelerationy,accelerationz,velocityx,velocityy,velocityz,temperature,Componente
2024-09-20T05:07:31.000Z,0.1229654401540756,0.1245771199464798,0.0950162410736084,16.49880981445312,19.59299278259277,13.78843784332275,68.05104064941406,EM3401 102B0449 Motor de Translação LE
2024-09-20T06:07:31.000Z,0.0759349912405014,0.1213659644126892,0.06559682637453079,3.253819704055786,1.427231073379517,1.833705067634583,65.49286651611328,EM3401 102B0449 Motor de Translação LE
2024-09-20T07:07:31.000Z,0.2640945315361023,0.1437085866928101,0.2356390506029129,15.58686637878418,4.696776390075684,9.490727424621582,64.37667083740234,EM3401 102B0449 Motor de Translação LE
2024-09-20T08:07:31.000Z,0.1896744221448898,0.2179387956857681,0.3008673489093781,10.48939800262451,22.03928756713867,8.499570846557617,66.90280151367188,EM3401 102B0449 Motor de Translação LE
2024-09-20T09:07:31.000Z,0.04584646224975586,0.07775362581014633,0.04935805127024651,2.727400779724121,10.50252819061279,4.383375644683838,67.94422912597656,EM3401 102B0449 Motor de Translação LE
2024-09-20T10:07:31.000Z,0.1014276370406151,0.12507463991642,0.1719765365123749,7.656577587127686,7.335874557495117,23.45262145996094,64.13099670410156,EM3401 102B0449 Motor de Translação LE
2024-09-20T11:07:31.000Z,0.2393052279949188,0.2048604935407639,0.2017191350460052,14.25301456451416,4.160446166992188,14.22679805755615,62.76379013061523,EM3401 102B0449 Motor de Translação LE
2024-09-20T12:07:31.000Z,0.05844889208674431,0.07346969842910767,0.05491083860397339,3.336017608642578,2.942979335784912,2.146899461746216,64.83596801757812,EM3401 102B0449 Motor de Translação LE
2024-09-20T13:07:31.000Z,0.07825510203838348,0.08877541124820709,0.1050609201192856,8.46622371673584,4.806404590606689,5.470030307769775,60.66491317749023,EM3401 102B0449 Motor de Translação LE
2024-09-20T14:07:31.000Z,0.3042691051959991,0.5112453699111938,0.4544578492641449,5.120473384857178,7.595244407653809,5.941459178924561,56.35499954223633,EM3401 102B0449 Motor de Translação LE
2024-09-20T15:07:31.000Z,0.02909908629953861,0.03747273609042168,0.03288531675934792,1.127487778663635,1.881818532943726,1.571250319480896,58.69955062866211,EM3401 102B0449 Motor de Translação LE
2024-09-20T16:07:31.000Z,0.08600237965583801,0.1266108453273773,0.1120917350053787,6.72374439239502,5.5743727684021,11.20049095153809,64.33928680419922,EM3401 102B0449 Motor de Translação LE
2024-09-20T17:07:31.000Z,0.04658069089055061,0.06870090216398239,0.05541129037737846,4.356321334838867,9.10883617401123,3.189171552658081,71.23406982421875,EM3401 102B0449 Motor de Translação LE
2024-09-20T18:07:31.000Z,0.04503463208675385,0.08475144952535629,0.05353382602334023,0.6159418821334839,0.6386533975601196,0.8232296109199524,63.31921768188477,EM3401 102B0449 Motor de Translação LE
2024-09-20T19:07:31.000Z,0.035142682492733,0.0418061874806881,0.0423380620777607,4.600966930389404,2.706275463104248,3.755833864212036,62.44869232177734,EM3401 102B0449 Motor de Translação LE
2024-09-20T20:07:31.000Z,1.054800271987915,0.6032595634460449,1.811806678771973,8.405167579650879,10.2002067565918,22.29551315307617,59.95994567871094,EM3401 102B0449 Motor de Translação LE
2024-09-20T21:07:31.000Z,0.03888305276632309,0.03962273523211479,0.03761940076947212,0.7227748036384583,1.01377546787262,1.104798674583435,68.910888671875,EM3401 102B0449 Motor de Translação LE
2024-09-20T22:07:31.000Z,0.04583078250288963,0.05161010473966599,0.05560596659779549,4.712549209594727,3.029774904251099,7.611617088317871,63.36194229125977,EM3401 102B0449 Motor de Translação LE
2024-09-20T23:07:31.000Z,0.1021286994218826,0.1392275094985962,0.1167371645569801,14.78589057922363,2.172637701034546,5.326963901519775,67.4582290649414,EM3401 102B0449 Motor de Translação LE
2024-09-21T00:07:31.000Z,0.04807019978761673,0.0635077953338623,0.05900368466973305,3.108788728713989,5.044870853424072,2.838490009307861,66.12306213378906,EM3401 102B0449 Motor de Translação LE
2024-09-21T01:07:31.000Z,0.05988160520792007,0.0746174156665802,0.08146193623542786,2.204978942871094,7.147581100463867,15.15744209289551,64.2591781616211,EM3401 102B0449 Motor de Translação LE
2024-09-21T02:07:31.000Z,0.07752040028572083,0.1812928915023804,0.1289764493703842,5.222701072692871,16.02875137329102,17.22735786437988,67.61310577392578,EM3401 102B0449 Motor de Translação LE
2024-09-21T03:07:31.000Z,0.04642078280448914,0.07183296978473663,0.05227868631482124,4.980924606323242,3.097472906112671,6.993157386779785,67.91752624511719,EM3401 102B0449 Motor de Translação LE
2024-09-21T04:07:31.000Z,0.1935939639806747,0.1837823837995529,0.3110700845718384,17.0706672668457,34.0791015625,14.83335399627686,67.77333068847656,EM3401 102B0449 Motor de Translação LE
2024-09-21T05:07:31.000Z,0.5891680121421814,0.6528649926185608,0.6064099073410034,9.218932151794434,6.271791458129883,17.41674041748047,67.38880157470703,EM3401 102B0449 Motor de Translação LE
2024-09-21T06:07:31.000Z,0.2337597608566284,0.5051165223121643,0.2726356387138367,5.480628967285156,17.25772666931152,7.093047618865967,67.111083984375,EM3401 102B0449 Motor de Translação LE
2024-09-21T07:07:31.000Z,0.2081459313631058,0.8707669973373413,0.3337842226028442,21.18458557128906,110.6100463867188,49.18534469604492,61.58350372314453,EM3401 102B0449 Motor de Translação LE
2024-09-21T08:07:31.000Z,0.07677912712097168,0.07436352968215942,0.052813321352005,4.682240009307861,3.789905309677124,2.474127531051636,58.49660491943359,EM3401 102B0449 Motor de Translação LE
2024-09-21T09:07:31.000Z,0.7679222226142883,0.8409621715545654,0.8996220231056213,20.08507347106934,10.89258575439453,17.29346084594727,63.7891960144043,EM3401 102B0449 Motor de Translação LE
2024-09-21T10:07:31.000Z,0.2272254079580307,0.2405005693435669,0.1993063688278198,32.78242111206055,13.19339084625244,16.42168807983398,66.24589538574219,EM3401 102B0449 Motor de Translação LE
2024-09-21T11:07:31.000Z,0.09683884680271149,0.1443484425544739,0.1648425459861755,5.690744400024414,8.523306846618652,20.25486946105957,68.38216400146484,EM3401 102B0449 Motor de Translação LE
2024-09-21T12:07:31.000Z,0.04423258081078529,0.06628406792879105,0.04461460933089256,0.5328088402748108,0.6111015677452087,2.158490180969238,60.79842758178711,EM3401 102B0449 Motor de Translação LE
2024-09-21T13:07:31.000Z,0.05262262374162674,0.07431857287883759,0.05148671194911003,1.082325339317322,1.835910677909851,1.744601011276245,57.98924255371094,EM3401 102B0449 Motor de Translação LE
2024-09-21T14:07:31.000Z,0.4517985284328461,0.4414953589439392,0.7601981163024902,2.975991725921631,7.622847557067871,9.228545188903809,61.17227554321289,EM3401 102B0449 Motor de Translação LE
2024-09-21T15:07:31.000Z,0.1459364742040634,0.08119703829288483,0.07370219379663467,26.93566131591797,7.387842178344727,12.14871788024902,65.09231567382812,EM3401 102B0449 Motor de Translação LE
2024-09-21T16:07:31.000Z,0.01919727958738804,0.0285186693072319,0.02114638313651085,0.2707445621490479,0.3327261209487915,0.2129260152578354,57.98924255371094,EM3401 102B0449 Motor de Translação LE
2024-09-11T00:06:38.000Z,0.1445692628622055,0.2177790552377701,0.1103528141975403,13.58114337921143,8.93732738494873,7.148940563201904,46.68841171264648,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T01:06:38.000Z,0.1007571071386337,0.1007672473788261,0.09914540499448776,15.06264972686768,11.20209693908691,6.479632377624512,46.29854202270508,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T02:06:38.000Z,0.203096941113472,0.2215796709060669,0.1654974073171616,25.70308303833008,6.184888362884521,20.95618629455566,45.80186080932617,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T03:06:38.000Z,0.1953254193067551,0.1315409392118454,0.08387067914009094,22.74577331542969,6.424291133880615,7.309217929840088,45.28381729125977,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T04:06:38.000Z,0.09979614615440369,0.1740072518587112,0.09254352003335953,4.648495674133301,10.11242580413818,11.91905403137207,45.33188247680664,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T05:06:38.000Z,0.02946283668279648,0.02940465696156025,0.02629881910979748,0.4566010534763336,0.5438240170478821,0.4816302359104156,45.47608184814453,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T06:06:38.000Z,0.0890047550201416,0.1118009462952614,0.1153644248843193,12.75167369842529,5.577543258666992,18.73187828063965,44.52544403076172,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T07:06:38.000Z,0.1335715800523758,0.1529061198234558,0.08155688643455505,17.36985206604004,8.703337669372559,9.957876205444336,43.60150909423828,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T08:06:38.000Z,0.318901389837265,0.3654299378395081,0.1989613771438599,45.3681640625,11.28534889221191,10.85546016693115,43.36651992797852,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T09:06:38.000Z,0.1905096024274826,0.4353353977203369,0.2822396159172058,13.72018432617188,3.454176425933838,7.135412216186523,43.31845474243164,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T10:06:38.000Z,0.02685100398957729,0.03223376348614693,0.03197403252124786,0.5792031288146973,0.5825018286705017,0.3581357598304749,43.40390777587891,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T11:06:38.000Z,0.1118106096982956,0.1325585097074509,0.07600870728492737,11.12667560577393,7.622150421142578,3.89998722076416,43.120849609375,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T12:06:38.000Z,0.04940962418913841,0.09115219861268997,0.05693701282143593,1.715205788612366,0.7106928825378418,1.429083585739136,42.86983871459961,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T13:06:38.000Z,0.09284146130084991,0.09144119918346405,0.06709182262420654,9.412436485290527,4.94254732131958,6.686464786529541,42.89654541015625,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T14:06:38.000Z,0.09518042206764221,0.1190069243311882,0.06547500193119049,13.31188774108887,4.476754665374756,8.312081336975098,43.68162155151367,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T15:06:38.000Z,0.0633334293961525,0.1054762899875641,0.07269466668367386,8.288971900939941,16.52831840515137,5.111180305480957,44.01274108886719,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T16:06:38.000Z,0.03078089095652103,0.02985578030347824,0.02936359867453575,0.5523648858070374,0.7449227571487427,0.57387775182724,44.83520126342773,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T17:08:18.000Z,0.1240707561373711,0.1066629663109779,0.1068355664610863,22.23404502868652,5.398434162139893,20.39899635314941,44.85122299194336,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T18:08:18.000Z,0.04120603948831558,0.05559457093477249,0.04147603362798691,2.471833944320679,1.251199126243591,2.87548303604126,44.68032455444336,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T19:08:18.000Z,0.06386769562959671,0.1427959203720093,0.05817306786775589,3.740625381469727,1.57786238193512,5.040171146392822,44.79781723022461,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T20:08:18.000Z,0.0737573653459549,0.1122193038463593,0.1045928373932838,10.36517715454102,16.19707870483398,18.20048332214355,45.40131378173828,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T21:08:18.000Z,0.06413839012384415,0.1599220931529999,0.07318674027919769,6.218943119049072,7.665253162384033,4.322810173034668,44.90997314453125,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T22:08:18.000Z,0.06732376664876938,0.1486072391271591,0.06174825504422188,7.293188571929932,1.796948194503784,1.440787196159363,44.93133544921875,EM3401 102B0279 Rolamento Giro Frontal
2024-09-11T23:08:18.000Z,0.05544793978333473,0.1099759489297867,0.04925501719117165,1.073720812797546,1.458055973052979,3.048017263412476,43.95399475097656,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T00:08:18.000Z,0.08483448624610901,0.153158575296402,0.09988322854042053,4.698030471801758,2.48691987991333,4.323285102844238,43.6549186706543,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T01:08:18.000Z,0.05614809691905975,0.1183316186070442,0.05468887090682983,2.109119653701782,1.217563629150391,2.570226192474365,43.97001647949219,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T02:08:18.000Z,0.05916251242160797,0.140371173620224,0.05774857476353645,3.579944849014282,1.029523372650146,0.9124947190284729,44.09819030761719,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T03:08:18.000Z,0.08340159803628922,0.1384683698415756,0.08393894135951996,15.79908847808838,6.353457450866699,7.149481296539307,44.33317947387695,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T04:08:18.000Z,0.05746526271104813,0.06056908890604973,0.06960968673229218,6.60650110244751,3.843642234802246,11.28157424926758,44.46135711669922,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T05:08:18.000Z,0.03037957102060318,0.02979002892971039,0.02397051639854908,0.5471800565719604,0.3697021007537842,0.4239348471164703,44.61623382568359,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T06:08:18.000Z,0.06889639049768448,0.08561812341213226,0.08056223392486572,10.83827304840088,6.528048038482666,9.796829223632812,44.3438606262207,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T07:08:18.000Z,0.08808520436286926,0.1657824516296387,0.1257707327604294,3.388410806655884,1.168762683868408,1.649343252182007,43.75638961791992,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T08:08:18.000Z,0.04555867239832878,0.06842721253633499,0.05446616187691689,1.269465327262878,0.4768438339233398,1.07811164855957,43.58548736572266,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T09:08:18.000Z,0.1560329347848892,0.08708062767982483,0.0760318785905838,27.17379379272461,6.814476490020752,9.122980117797852,43.06210327148438,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T10:08:18.000Z,0.04820548370480537,0.09731736034154892,0.04929931834340096,1.820857763290405,0.7560598850250244,2.389690160751343,43.08346557617188,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T11:08:18.000Z,0.09301375597715378,0.1935073137283325,0.1100367903709412,10.91663265228271,7.026345729827881,2.266032457351685,42.83779525756836,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T12:08:18.000Z,0.09231217205524445,0.1734364628791809,0.1222810670733452,11.41989707946777,7.859387397766113,17.04717636108398,43.31311416625977,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T13:08:18.000Z,0.1592025309801102,0.232283279299736,0.1959317624568939,2.243091344833374,1.331268906593323,4.018120765686035,43.93797302246094,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T14:08:18.000Z,0.07960232347249985,0.1091668009757996,0.07348408550024033,7.15017557144165,4.912247657775879,4.64117956161499,45.29449844360352,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T15:08:18.000Z,0.08357585221529007,0.1620688587427139,0.1085327342152596,7.948182582855225,6.605631828308105,7.60807466506958,46.45342254638672,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T16:08:18.000Z,0.06827951967716217,0.1002558618783951,0.08413783460855484,8.012385368347168,6.434415340423584,2.93253755569458,46.87533569335938,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T17:08:18.000Z,0.0755920261144638,0.1355413347482681,0.1030413955450058,10.34401416778564,6.474497318267822,12.97905540466309,47.99153137207031,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T18:08:18.000Z,0.06223993748426437,0.12859246134758,0.0692785382270813,1.629303097724915,2.938238382339478,3.071960926055908,48.87808227539062,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T19:08:18.000Z,0.07560426741838455,0.1452143490314484,0.1144496276974678,4.740779399871826,2.749552249908447,2.522786140441895,49.91416931152344,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T20:08:18.000Z,0.1036628931760788,0.09600111842155457,0.08785923570394516,14.4963207244873,9.582752227783203,7.63172721862793,50.09040832519531,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T21:08:18.000Z,0.1331861764192581,0.1442824304103851,0.09011919796466827,15.43240642547607,4.877035617828369,12.06055641174316,49.98359680175781,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T22:08:18.000Z,0.05283374711871147,0.06327008455991745,0.04679779708385468,1.782994747161865,0.5282676219940186,0.9096047878265381,49.93019104003906,EM3401 102B0279 Rolamento Giro Frontal
2024-09-12T23:08:18.000Z,0.0749279111623764,0.1525490581989288,0.1552649140357971,4.367293357849121,7.884808540344238,7.367515563964844,48.91546630859375,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T00:08:18.000Z,0.1814339160919189,0.2892080545425415,0.2482686191797256,6.394783496856689,5.178147315979004,7.603602409362793,48.60036468505859,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T01:08:18.000Z,0.0695144385099411,0.09568179398775101,0.05569734796881676,10.27118110656738,4.050040245056152,3.912338495254517,48.54161834716797,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T02:08:18.000Z,0.07219740748405457,0.1248674318194389,0.09400903433561325,7.46567440032959,19.25255393981934,16.14370727539062,48.66979598999023,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T03:08:18.000Z,0.06310354918241501,0.09285161644220352,0.05597443878650665,7.114396572113037,2.635732173919678,5.87047815322876,48.66979598999023,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T04:08:18.000Z,0.0853230431675911,0.1633615046739578,0.1721693873405457,6.19790506362915,4.876162528991699,17.77554512023926,48.45616912841797,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T05:08:18.000Z,0.0303399208933115,0.03116080723702908,0.02920429408550262,0.5295204520225525,0.7885594367980957,0.7251986265182495,48.06629943847656,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T06:08:18.000Z,0.07349270582199097,0.13422030210495,0.1032958179712296,11.82475185394287,5.393061637878418,16.30879211425781,47.19043350219727,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T07:08:18.000Z,0.1461987048387527,0.1362595111131668,0.07545939087867737,25.86400985717773,4.225070476531982,8.227142333984375,46.09559631347656,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T08:08:18.000Z,0.1448308229446411,0.2487293034791946,0.1365879476070404,24.73605155944824,22.68603324890137,15.77500438690186,45.03814697265625,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T09:08:18.000Z,0.08810015767812729,0.200027659535408,0.1223753839731216,7.462741851806641,1.77044689655304,5.66717004776001,44.86724472045898,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T10:08:18.000Z,0.03842440620064735,0.05563243851065636,0.06502579152584076,0.4535343050956726,0.5020984411239624,0.491568922996521,45.01678466796875,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T11:08:18.000Z,0.1111251637339592,0.2238578051328659,0.1298949718475342,9.043882369995117,4.749751091003418,6.289699077606201,44.9847412109375,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T12:08:18.000Z,0.09958777576684952,0.1629170775413513,0.1549368500709534,6.789263725280762,2.840396881103516,3.831752300262451,44.42931365966797,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T13:08:18.000Z,0.05770246312022209,0.08247697353363037,0.06658421456813812,2.827680587768555,1.151508927345276,0.423359602689743,44.56282806396484,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T14:08:18.000Z,0.06565432250499725,0.152447909116745,0.09282264113426208,1.941249012947083,1.074758529663086,2.743083238601685,45.03814697265625,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T15:08:18.000Z,0.06440793722867966,0.1434426158666611,0.06676064431667328,5.926703929901123,2.965219497680664,7.936542510986328,45.52414703369141,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T16:08:18.000Z,0.08626583218574524,0.1008505970239639,0.07312050461769104,12.90594482421875,7.041092395782471,9.627870559692383,46.2718391418457,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T17:08:18.000Z,0.0889279767870903,0.09202508628368378,0.08431962132453918,15.18957328796387,4.958402156829834,10.80274486541748,46.55489349365234,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T18:08:18.000Z,0.07656408101320267,0.1314700692892075,0.07985943555831909,11.18629360198975,5.950526237487793,8.655418395996094,46.46944427490234,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T19:08:18.000Z,0.05887856706976891,0.0957028791308403,0.07311830669641495,5.878843784332275,1.518104076385498,5.120285034179688,46.21309280395508,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T20:08:18.000Z,0.05581504851579666,0.07816137373447418,0.06822314858436584,1.204250574111938,1.019680857658386,0.5731228590011597,45.73777389526367,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T21:08:18.000Z,0.07300065457820892,0.08011972159147263,0.06913140416145325,11.2608118057251,5.8196120262146,10.70648097991943,45.64164352416992,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T22:08:18.000Z,0.03760069236159325,0.0382286049425602,0.0341811403632164,0.7277709245681763,0.7352792024612427,1.513498187065125,45.32120132446289,EM3401 102B0279 Rolamento Giro Frontal
2024-09-13T23:08:18.000Z,0.06910841912031174,0.1073412969708443,0.06947674602270126,9.279150009155273,17.65741920471191,7.087360858917236,44.74441146850586,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T00:08:18.000Z,0.08285373449325562,0.09957700222730637,0.1037333905696869,7.336295604705811,7.534567832946777,3.199753522872925,44.21034622192383,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T01:08:18.000Z,0.0536026731133461,0.131146639585495,0.06847063452005386,3.292098760604858,4.158359527587891,6.218708038330078,44.02876281738281,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T02:08:18.000Z,0.05906925350427628,0.1423369497060776,0.1106232553720474,4.415030479431152,3.86708402633667,6.407188892364502,44.09284973144531,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T03:08:18.000Z,0.05178149417042732,0.08627282828092575,0.06159741431474686,4.410928726196289,5.680961608886719,6.376893520355225,44.26909255981445,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T04:08:18.000Z,0.08864591270685196,0.2022536993026733,0.167179062962532,1.317046165466309,0.9193677306175232,1.064284563064575,44.3652229309082,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T05:08:18.000Z,0.05669091641902924,0.1272577941417694,0.07806121557950974,1.874368667602539,0.5809226036071777,0.7968425154685974,44.49340057373047,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T06:08:18.000Z,0.05005829781293869,0.1165508031845093,0.06814337521791458,0.5866621732711792,0.8518586754798889,0.7039582133293152,44.19966506958008,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T07:08:18.000Z,0.05474983155727386,0.06495167315006256,0.05557318031787872,4.089265823364258,2.269098043441772,6.304696083068848,44.22636795043945,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T08:08:18.000Z,0.07265099883079529,0.09885003417730331,0.07549060881137848,6.975714206695557,4.053881645202637,7.146713733673096,43.68696212768555,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T09:08:18.000Z,0.07097231596708298,0.1741270571947098,0.1113707795739174,6.780023574829102,6.56358814239502,6.462285995483398,43.68696212768555,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T10:08:18.000Z,0.05118333920836449,0.1025463938713074,0.07109706103801727,2.070721626281738,1.58181619644165,3.100564479827881,43.80979537963867,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T11:08:18.000Z,0.08885784447193146,0.1379186511039734,0.06104151904582977,15.36303234100342,14.87362480163574,3.293014287948608,43.79377365112305,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T12:08:18.000Z,0.09091416746377945,0.1902958005666733,0.1327227056026459,7.533493518829346,13.41834831237793,10.34887886047363,44.41329193115234,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T13:08:18.000Z,0.08849233388900757,0.144153505563736,0.1263642758131027,10.63605499267578,10.42382335662842,14.20837116241455,44.47203826904297,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T14:08:18.000Z,0.05484902113676071,0.1411517858505249,0.07366407662630081,3.454778432846069,2.741742372512817,3.881511211395264,44.3438606262207,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T15:08:18.000Z,0.1716058701276779,0.2699522972106934,0.2887495160102844,7.544272422790527,27.21114730834961,11.60596942901611,44.81383895874023,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T16:08:18.000Z,0.03162068873643875,0.03095090948045254,0.02388921566307545,0.6221199035644531,0.7272701859474182,0.398336261510849,45.47608184814453,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T17:08:18.000Z,0.09733914583921432,0.1709669083356857,0.1152259260416031,10.25585842132568,2.601478576660156,8.894506454467773,45.6469841003418,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T18:08:18.000Z,0.1115725710988045,0.2142135500907898,0.2361262142658234,3.979978084564209,0.9966420531272888,3.153890609741211,46.18104934692383,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T19:08:18.000Z,0.0661374181509018,0.1231101006269455,0.08664843440055847,9.90123462677002,5.368924617767334,3.826455116271973,46.84328842163086,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T20:08:18.000Z,0.06515277177095413,0.1449692994356155,0.09418074786663055,3.219088554382324,2.026557922363281,2.575589895248413,46.90737915039062,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T21:08:18.000Z,0.1066047251224518,0.1972550600767136,0.1680779308080673,9.882079124450684,2.571985483169556,5.667161464691162,47.31326675415039,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T22:08:18.000Z,0.05499610677361488,0.05279150232672691,0.05533033981919289,4.966156959533691,1.838209986686707,5.983906269073486,47.33462905883789,EM3401 102B0279 Rolamento Giro Frontal
2024-09-14T23:08:18.000Z,0.08045654743909836,0.165674015879631,0.093513123691082,7.881473064422607,4.448338985443115,9.935242652893066,47.062255859375,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T00:08:18.000Z,0.09367784857749939,0.1997984051704407,0.1221507117152214,8.625471115112305,32.85868453979492,15.93879890441895,47.07827758789062,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T01:08:18.000Z,0.09782369434833527,0.1501619964838028,0.1179225146770477,2.784524202346802,0.9105829000473022,5.805106163024902,47.45746612548828,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T02:08:18.000Z,0.05437562242150307,0.06976320594549179,0.05076861381530762,4.523935317993164,2.117187738418579,4.118273735046387,47.50553131103516,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T03:08:18.000Z,0.0559856966137886,0.19255530834198,0.07663196325302124,3.218697071075439,4.188769817352295,9.43755054473877,46.95010375976562,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T04:08:18.000Z,0.1133636459708214,0.1643271148204803,0.1562822014093399,10.74042320251465,6.760398387908936,14.00548553466797,47.05691528320312,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T05:08:18.000Z,0.07636768370866776,0.1245102509856224,0.09440883249044418,8.173737525939941,8.169157028198242,6.381919384002686,46.77386093139648,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T06:08:18.000Z,0.06853464990854263,0.1093603000044823,0.0730258896946907,7.616046905517578,10.7732105255127,4.8138747215271,46.57091522216797,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T07:08:18.000Z,0.02828939072787762,0.03125500306487083,0.03164668008685112,0.4316859245300293,0.5690991282463074,0.6034289002418518,45.23041152954102,EM3401 102B0279 Rolamento Giro Frontal
2024-09-15T08:08:18.000Z,0.02732002735137939,0.03107989765703678,0.03125158697366714,0.6411587595939636,0.6030098795890808,0.7289544939994812,43.96467590332031,EM3401 102B0279 Rolamento Giro Frontal
