desc,desc_attributes,datetime,max,avg,min,count
EM3401 Bomba Seccao P1,velocity y,2024-09-17,65.82615661621094,8.908127904559175,0.15464933216571808,48
EM3401 Bomba Seccao P1,velocity y,2024-09-18,24.925012588500977,7.497960511595011,0.1455562710762024,48
EM3401 Bomba Seccao P1,velocity y,2024-09-18,36.24982833862305,6.02885831023256,0.12450401484966278,48
EM3401 Bomba Seccao P1,velocity y,2024-09-18,16.927257537841797,4.98260157306989,0.10968466103076935,48
EM3401 Bomba Seccao P1,velocity y,2024-09-19,0.6870929598808289,0.36544476247703034,0.11677031964063644,48
EM3401 Bomba Seccao P1,velocity y,2024-09-19,18.28655433654785,5.604430804029107,0.28241804242134094,48
EM3401 Bomba Seccao P1,velocity y,2024-09-19,39.63698959350586,8.784779158731302,0.26041901111602783,48
EM3401 Bomba Seccao P1,velocity y,2024-09-20,33.43394088745117,8.373914974431196,0.2892472445964813,48
EM3401 Bomba Seccao P1,velocity y,2024-09-20,29.546430587768555,9.133882079583904,0.11423942446708679,48
EM3401 Bomba Seccao P1,velocity y,2024-09-20,39.67436218261719,8.230039450029532,0.1595652997493744,48
EM3401 Bomba Seccao P1,velocity y,2024-09-21,33.401302337646484,10.626399795214335,1.5218952894210815,48
EM3401 Bomba Seccao P1,velocity y,2024-09-21,27.14284324645996,7.535925412861009,0.09345853328704834,48
EM3401 Bomba Seccao P1,velocity y,2024-09-21,37.02386474609375,7.532892956483093,0.11967619508504868,44
EM3401 Bomba Seccao P1,velocity y,2024-09-22,42.25248718261719,9.98650680979093,0.13023799657821655,48
EM3401 Bomba Seccao P1,velocity y,2024-09-22,19.542709350585938,7.983428245099883,0.16610819101333618,48
EM3401 Bomba Seccao P1,velocity y,2024-09-22,14.155893325805664,2.069528477421651,0.09474314004182816,48
EM3401 Bomba Seccao P1,velocity y,2024-09-23,0.6388896703720093,0.39795211392144364,0.21005918085575104,48
EM3401 Bomba Seccao P1,velocity y,2024-09-23,7.535337924957275,0.7916040758912762,0.1905842423439026,48
EM3401 Bomba Seccao P1,velocity y,2024-09-23,0.533321738243103,0.27129664551466703,0.09966524690389633,48
EM3401 Bomba Seccao P1,velocity y,2024-09-24,0.6390215754508972,0.34672063992669183,0.20265547931194305,48
EM3401 Bomba Seccao P1,velocity y,2024-09-24,0.7193619012832642,0.3859639782458544,0.17828713357448578,48
EM3401 Bomba Seccao P1,velocity y,2024-09-24,18.40182113647461,1.9930520130631824,0.10621628165245056,48
EM3401 Bomba Seccao P1,velocity y,2024-09-25,19.416683197021484,5.210982651604961,0.09881579130887985,48
EM3401 Bomba Seccao P1,velocity y,2024-09-25,15.114089012145996,2.331544245282809,0.1880139261484146,48
EM3401 Bomba Seccao P1,velocity y,2024-09-25,24.90121078491211,5.016352264210582,0.06874008476734161,48
EM3401 Bomba Seccao P1,velocity y,2024-09-26,25.523902893066406,10.337050439789891,0.2058529257774353,48
EM3401 Bomba Seccao P1,velocity y,2024-09-26,29.146352767944336,7.823035537886123,0.13349518179893494,48
EM3401 Bomba Seccao P1,velocity y,2024-09-26,33.930355072021484,7.512442829708259,0.0972265973687172,48
EM3401 Bomba Seccao P1,velocity y,2024-09-27,25.25947380065918,5.981611532780032,0.13616308569908142,48
EM3401 Bomba Seccao P1,velocity y,2024-09-27,30.31529998779297,9.763553510575244,0.1014653816819191,48
EM3401 Bomba Seccao P1,velocity y,2024-09-27,27.15274429321289,7.774509002144138,0.19204548001289368,48
EM3401 Bomba Seccao P1,velocity y,2024-09-28,24.453643798828125,8.875103883290043,0.10653894394636154,48
EM3401 Bomba Seccao P1,velocity y,2024-09-28,35.394840240478516,9.331180221360663,0.2958935797214508,46
EM3401 Bomba Seccao P1,velocity y,2024-09-28,44.5820198059082,9.150221746332116,0.1132027804851532,45
EM3401 Bomba Seccao P1,velocity y,2024-09-29,37.89072799682617,7.853275669893871,0.09116137772798538,48
EM3401 Bomba Seccao P1,velocity y,2024-09-29,27.381153106689453,8.7817473175625,0.1502203792333603,48
EM3401 Bomba Seccao P1,velocity y,2024-09-29,20.340293884277344,4.505665079069634,0.10915667563676834,48
EM3401 Bomba Seccao P1,velocity y,2024-09-30,0.718083918094635,0.41467344512542087,0.20381644368171692,48
EM3401 Bomba Seccao P1,velocity y,2024-09-30,17.706968307495117,2.6468700198456645,0.1927112638950348,48
EM3401 Bomba Seccao P1,velocity y,2024-09-30,17.951993942260742,2.7506584245711565,0.1579781323671341,48
EM3401 Bomba Seccao P1,velocity y,2024-10-01,18.335607528686523,7.932378056148688,0.37422263622283936,48
EM3401 Bomba Seccao P1,velocity y,2024-10-01,27.55112075805664,8.206061602880558,0.12270474433898926,48
EM3401 Bomba Seccao P1,velocity y,2024-10-01,12.182367324829102,1.4236329996585846,0.2625282406806946,50
EM3401 Bomba Seccao P1,velocity y,2024-10-02,23.178556442260742,9.531935628503561,0.21587130427360535,48
EM3401 Bomba Seccao P1,velocity y,2024-10-02,23.97989273071289,9.420458041131496,0.07282726466655731,48
EM3401 Bomba Seccao P1,velocity y,2024-10-02,31.102785110473633,7.987922199225674,0.11122503131628036,48
EM3401 Bomba Seccao P1,velocity y,2024-10-03,24.048898696899414,9.935003516885141,0.19538076221942902,48
EM3401 Bomba Seccao P1,velocity y,2024-10-03,30.770978927612305,9.127038598060608,0.2353726029396057,48
EM3401 Bomba Seccao P1,velocity y,2024-10-03,23.84153938293457,8.112403973937035,0.11947818100452423,48
EM3401 Bomba Seccao P1,velocity y,2024-10-04,24.654104232788086,10.481193505227566,1.5440585613250732,48
EM3401 Bomba Seccao P1,velocity y,2024-10-04,23.98240852355957,8.870462459667275,0.09303443878889084,48
EM3401 Bomba Seccao P1,velocity y,2024-10-04,32.44548034667969,8.283257520136734,0.1482914537191391,48
EM3401 Bomba Seccao P1,velocity y,2024-10-05,35.77449417114258,9.76839506191512,0.2991202175617218,48
EM3401 Bomba Seccao P1,velocity y,2024-10-05,26.908422470092773,7.403600483201444,0.1555948406457901,48
EM3401 Bomba Seccao P1,velocity y,2024-10-05,18.728342056274414,5.98641700880683,0.10557014495134354,46
EM3401 Bomba Seccao P1,velocity y,2024-10-06,14.963736534118652,4.525967911817133,0.193030446767807,48
EM3401 Bomba Seccao P1,velocity y,2024-10-06,31.371288299560547,5.37827271859472,0.11571013182401657,48
EM3401 Bomba Seccao P1,velocity y,2024-10-06,24.532672882080078,3.249752065477272,0.0983877182006836,48
EM3401 Bomba Seccao P1,velocity y,2024-10-07,0.6448964476585388,0.32020684766272706,0.11446169018745422,48
EM3401 Bomba Seccao P1,velocity y,2024-10-07,0.5922573804855347,0.37083773822226423,0.22290818393230438,47
EM3401 Bomba Seccao P1,velocity y,2024-10-07,0.6874436736106873,0.3575549091522892,0.17546281218528748,48
EM3401 Bomba Seccao P1,velocity y,2024-10-08,0.8573718667030334,0.4037512478729089,0.2139599770307541,48
EM3401 Bomba Seccao P1,velocity y,2024-10-08,0.794488787651062,0.41595332603901625,0.22038230299949646,48
EM3401 Bomba Seccao P1,velocity y,2024-10-08,18.422103881835938,1.0321754588124652,0.10155805945396423,48
EM3401 Bomba Seccao P1,velocity y,2024-10-09,0.5812180638313293,0.271449778539439,0.12300339341163635,48
EM3401 Bomba Seccao P1,velocity y,2024-10-09,0.7559353709220886,0.34719382878392935,0.14961154758930206,48
EM3401 Bomba Seccao P1,velocity y,2024-10-09,0.6297773122787476,0.33576631390800077,0.1512041687965393,48
EM3401 Bomba Seccao P1,velocity y,2024-10-10,0.585270345211029,0.34938729275017977,0.16761185228824615,48
EM3401 Bomba Seccao P1,velocity y,2024-10-10,0.6249308586120605,0.34695869653175276,0.206922248005867,48
EM3401 Bomba Seccao P1,velocity y,2024-10-10,0.6149195432662964,0.3067101137712598,0.16940909624099731,48
EM3401 Bomba Seccao P1,velocity y,2024-10-11,0.6159347295761108,0.3265113802626729,0.20148345828056335,48
EM3401 Bomba Seccao P1,velocity y,2024-10-11,0.7627532482147217,0.35603208125879365,0.2084345519542694,48
EM3401 Bomba Seccao P1,velocity y,2024-10-11,0.6506659984588623,0.3552127607787649,0.22146323323249817,48
EM3401 Bomba Seccao P1,velocity y,2024-10-12,0.7807148694992065,0.39178584050387144,0.22023694217205048,48
EM3401 Bomba Seccao P1,velocity y,2024-10-12,0.6074658632278442,0.3851802771290143,0.2346741259098053,48
EM3401 Bomba Seccao P1,velocity y,2024-10-12,0.6508750915527344,0.365297341098388,0.20113198459148407,48
EM3401 Bomba Seccao P1,velocity y,2024-10-13,0.6961655020713806,0.37941616121679544,0.2015564888715744,48
EM3401 Bomba Seccao P1,velocity y,2024-10-13,0.7158811688423157,0.37134835713853437,0.18935555219650269,48
EM3401 Bomba Seccao P1,velocity y,2024-10-13,0.6721019744873047,0.34442804381251335,0.18824894726276398,48
EM3401 Bomba Seccao P1,velocity y,2024-10-14,0.7206777930259705,0.3861355797077219,0.2055351287126541,48
EM3401 Bomba Seccao P1,velocity y,2024-10-14,0.6767549514770508,0.3588591242829959,0.21436509490013123,48
EM3401 Bomba Seccao P1,velocity y,2024-10-14,20.921213150024414,1.1742299888283014,0.214499369263649,48
EM3401 Bomba Seccao P1,velocity y,2024-10-15,21.04743194580078,8.660447942713896,1.7215662002563477,48
EM3401 Bomba Seccao P1,velocity y,2024-10-15,79.53592681884766,5.763211941036086,0.14573143422603607,48
EM3401 Bomba Seccao P1,velocity y,2024-10-15,41.47644805908203,7.376247785364588,0.08043749630451202,48
EM3401 Bomba Seccao P1,velocity y,2024-10-16,20.30059242248535,6.818167314088593,0.11910628527402878,48
EM3401 Bomba Seccao P1,velocity y,2024-10-16,24.093477249145508,7.7671717038999,0.12053258717060089,48
EM3401 Bomba Seccao P1,velocity y,2024-10-16,26.395870208740234,8.40483026082317,0.1551862508058548,48
EM3401 Bomba Seccao P1,velocity y,2024-10-17,38.70936965942383,9.506490883727869,0.3341073989868164,48
EM3401 Bomba Seccao P1,velocity y,2024-10-17,21.75359535217285,8.644630128672967,0.11240305751562119,48
EM3401 Bomba Seccao P1,velocity y,2024-10-17,30.45635986328125,7.054046583361924,0.12621457874774933,48
EM3401 Bomba Seccao P1,velocity y,2024-10-18,34.763389587402344,9.70806905378898,1.6031124591827393,48
EM3401 Bomba Seccao P1,velocity y,2024-10-18,78.14781188964844,9.394192866670588,0.13613422214984894,48
EM3401 Bomba Seccao P1,velocity y,2024-10-18,30.053129196166992,9.112421009379128,0.11837439239025116,48
EM3401 Bomba Seccao P1,velocity y,2024-10-19,23.10881805419922,9.475222383315364,0.17479722201824188,48
EM3401 Bomba Seccao P1,velocity y,2024-10-19,29.198408126831055,5.2879665098153055,0.12149792164564133,48
EM3401 Bomba Seccao P1,velocity y,2024-10-19,31.31012535095215,9.322249627672136,0.13186843693256378,48
EM3401 Bomba Seccao P1,velocity y,2024-10-20,31.510784149169922,6.465585007953147,0.17435535788536072,48
EM3401 Bomba Seccao P1,velocity y,2024-10-20,29.75226402282715,9.417237847298384,0.17107699811458588,40
EM3401 Bomba Seccao P1,velocity y,2024-10-20,29.361732482910156,6.552337718453813,0.11854995787143707,94
EM3401 Bomba Seccao P1,velocity y,2024-10-21,23.015052795410156,7.495328935794532,0.2270948737859726,96
EM3401 Bomba Seccao P1,velocity y,2024-10-21,26.10785484313965,7.55934764413784,0.1576394885778427,96
EM3401 Bomba Seccao P1,velocity y,2024-10-21,16.117809295654297,7.031141920636098,0.1572917401790619,96
EM3401 Bomba Seccao P1,velocity y,2024-10-22,31.573036193847656,10.262318161005775,0.2654654085636139,96
EM3401 Bomba Seccao P1,velocity y,2024-10-22,20.299251556396484,8.589189871524772,0.1413182020187378,96
EM3401 Bomba Seccao P1,velocity y,2024-10-22,31.858646392822266,8.239349977113307,0.13471673429012299,96
EM3401 Bomba Seccao P1,velocity y,2024-10-23,33.54697036743164,10.103996430678913,0.12298507243394852,96
EM3401 Bomba Seccao P1,velocity y,2024-10-23,36.448692321777344,10.854633332851032,0.14935070276260376,96
EM3401 Bomba Seccao P1,velocity y,2024-10-23,45.58057403564453,9.465946197664985,0.09480304270982742,96
EM3401 Bomba Seccao P1,velocity y,2024-10-24,45.0936393737793,9.05924134887755,0.21905356645584106,96
EM3401 Bomba Seccao P1,velocity y,2024-10-24,46.08977127075195,10.347869908747574,0.21811281144618988,96
EM3401 Bomba Seccao P1,velocity y,2024-10-24,29.782087326049805,7.532976798092325,0.2636297941207886,96
EM3401 Bomba Seccao P1,velocity y,2024-10-25,36.02113723754883,7.904598273957769,0.14964210987091064,96
EM3401 Bomba Seccao P1,velocity y,2024-10-25,27.405649185180664,6.794478622886042,0.14606350660324097,96
EM3401 Bomba Seccao P1,velocity y,2024-10-25,38.857666015625,4.978464206370215,0.1294688731431961,96
EM3401 Bomba Seccao P1,velocity y,2024-10-26,45.073707580566406,10.358398236644765,0.22931091487407684,96
EM3401 Bomba Seccao P1,velocity y,2024-10-26,52.30642318725586,11.139295406173915,0.1091105118393898,96
EM3401 Bomba Seccao P1,velocity y,2024-10-26,71.12641906738281,7.009786019101739,0.17914429306983948,96
EM3401 Bomba Seccao P1,velocity y,2024-10-27,34.53626251220703,8.220495909141997,0.12843576073646545,96
EM3401 Bomba Seccao P1,velocity y,2024-10-27,30.73073959350586,9.073374508259198,0.13729342818260193,96
EM3401 Bomba Seccao P1,velocity y,2024-10-27,65.17216491699219,10.884801992215216,0.1473904401063919,96
EM3401 Bomba Seccao P1,velocity y,2024-10-28,18.87584686279297,6.243154258777698,0.1722557246685028,96
EM3401 Bomba Seccao P1,velocity y,2024-10-28,20.94772720336914,5.181490339804441,0.11326755583286285,96
EM3401 Bomba Seccao P1,velocity y,2024-10-28,43.4914436340332,9.573987640440464,0.15630367398262024,96
EM3401 Bomba Seccao P1,velocity y,2024-10-29,20.023956298828125,8.041940602318695,0.09109636396169662,96
EM3401 Bomba Seccao P1,velocity y,2024-10-29,28.07369041442871,6.887523029310008,0.1438569724559784,96
EM3401 Bomba Seccao P1,velocity y,2024-10-29,14.881732940673828,1.558675404638052,0.17174993455410004,96
EM3401 Bomba Seccao P1,velocity y,2024-10-30,26.217212677001953,8.790655173982183,0.21737068891525269,96
EM3401 Bomba Seccao P1,velocity y,2024-10-30,18.564348220825195,6.451657539699227,0.11907901614904404,96
EM3401 Bomba Seccao P1,velocity y,2024-10-30,24.109516143798828,5.737019659330447,0.19295254349708557,96
EM3401 Bomba Seccao P1,velocity y,2024-10-31,22.226518630981445,10.01904089997212,1.5078661441802979,96
EM3401 Bomba Seccao P1,velocity y,2024-10-31,15.304957389831543,1.3737426633015275,0.10995873063802719,96
EM3401 Bomba Seccao P1,velocity y,2024-10-31,0.8631440997123718,0.45964488790680963,0.2353920191526413,96
EM3401 Bomba Seccao P1,velocity y,2024-11-01,0.8162079453468323,0.45408831164240837,0.2355985790491104,96
EM3401 Bomba Seccao P1,velocity y,2024-11-01,13.244112014770508,0.7614480269451936,0.21231521666049957,96
EM3401 Bomba Seccao P1,velocity y,2024-11-01,2.9756743907928467,0.5040084030479193,0.21980540454387665,96
EM3401 Bomba Seccao P1,velocity y,2024-11-02,0.5471611022949219,0.3204195344199737,0.1776801347732544,96
EM3401 Bomba Seccao P1,velocity y,2024-11-02,22.1190242767334,3.100283330807122,0.17679406702518463,93
EM3401 Bomba Seccao P1,velocity y,2024-11-02,5.406704425811768,0.6010056100785732,0.21156010031700134,48
EM3401 Bomba Seccao P1,velocity y,2024-11-03,0.7078402042388916,0.34038363117724657,0.192607119679451,48
EM3401 Bomba Seccao P1,velocity y,2024-11-03,19.958587646484375,7.445768263501425,0.19680054485797882,48
EM3401 Bomba Seccao P1,velocity y,2024-11-03,14.326486587524414,3.6538575620700917,0.15006175637245178,48
EM3401 Bomba Seccao P1,velocity y,2024-11-04,28.514362335205078,5.842488273978233,0.1261790245771408,48
EM3401 Bomba Seccao P1,velocity y,2024-11-04,0.6839328408241272,0.39429031560818356,0.1928251087665558,48
EM3401 Bomba Seccao P1,velocity y,2024-11-04,18.034812927246094,4.957345357164741,0.13890697062015533,48
EM3401 Bomba Seccao P1,velocity y,2024-11-05,38.94892883300781,7.01636614697054,0.07718507945537567,48
EM3401 Bomba Seccao P1,velocity y,2024-11-05,14.71708869934082,1.9853818256718416,0.12419620901346207,48
EM3401 Bomba Seccao P1,velocity y,2024-11-05,0.8549659848213196,0.4566820130373041,0.21304689347743988,48
EM3401 Bomba Seccao P1,velocity y,2024-11-06,0.8837593793869019,0.4705721791833639,0.2074768990278244,48
EM3401 Bomba Seccao P1,velocity y,2024-11-06,1.1741867065429688,0.46162668832888204,0.24970628321170807,48
EM3401 Bomba Seccao P1,velocity y,2024-11-06,0.8663802742958069,0.44976326419661444,0.24523983895778656,48
EM3401 Bomba Seccao P1,velocity y,2024-11-07,0.8834229111671448,0.4758561762670676,0.2644858658313751,48
EM3401 Bomba Seccao P1,velocity y,2024-11-07,0.8920056819915771,0.42495678427318734,0.19543692469596863,48
EM3401 Bomba Seccao P1,velocity y,2024-11-07,0.7255610823631287,0.41662939296414453,0.20484675467014313,48
EM3401 Bomba Seccao P1,velocity y,2024-11-08,0.8289334774017334,0.3880025291194518,0.18642234802246094,48
EM3401 Bomba Seccao P1,velocity y,2024-11-08,18.314985275268555,2.2384692054862776,0.16655534505844116,48
EM3401 Bomba Seccao P1,velocity y,2024-11-08,21.455810546875,2.494644220918417,0.23300939798355103,48
EM3401 Bomba Seccao P1,velocity y,2024-11-09,21.197559356689453,6.220408309871952,0.14479511976242065,48
EM3401 Bomba Seccao P1,velocity y,2024-11-09,20.223621368408203,6.813849260720114,0.13747918605804443,48
EM3401 Bomba Seccao P1,velocity y,2024-11-09,25.903139114379883,8.199047536899647,0.1266150027513504,48
EM3401 Bomba Seccao P1,velocity y,2024-11-10,24.349185943603516,10.063988874045512,0.13173340260982513,48
EM3401 Bomba Seccao P1,velocity y,2024-11-10,20.40774917602539,8.29676300380379,0.2430134266614914,48
EM3401 Bomba Seccao P1,velocity y,2024-11-10,25.181772232055664,8.220440255167583,0.14192567765712738,48
EM3401 Bomba Seccao P1,velocity y,2024-11-11,55.33037185668945,9.13810526051869,0.19869747757911682,48
EM3401 Bomba Seccao P1,velocity y,2024-11-11,15.733121871948242,6.08057856777062,0.13406670093536377,48
EM3401 Bomba Seccao P1,velocity y,2024-11-11,25.896625518798828,7.355416310640673,0.18585515022277832,48
EM3401 Bomba Seccao P1,velocity y,2024-11-12,26.05942153930664,6.208209982762734,0.14460378885269165,48
EM3401 Bomba Seccao P1,velocity y,2024-11-12,24.035078048706055,7.64453592841272,0.16078554093837738,27
EM3401 Bomba Seccao P1,velocity z,2024-09-03,8.610191345214844,2.6183183656798468,0.2683888077735901,9
EM3401 Bomba Seccao P1,velocity z,2024-09-04,35.099727630615234,6.2928583122168975,0.22118987143039703,48
EM3401 Bomba Seccao P1,velocity z,2024-09-04,86.95503234863281,10.900774655242762,0.22236809134483337,48
EM3401 Bomba Seccao P1,velocity z,2024-09-04,21.8072452545166,6.605979919433594,0.29112377762794495,48
EM3401 Bomba Seccao P1,velocity z,2024-09-05,67.8265151977539,12.938332005093494,0.5743705630302429,48
EM3401 Bomba Seccao P1,velocity z,2024-09-05,28.569976806640625,8.01405767786006,0.29972901940345764,48
EM3401 Bomba Seccao P1,velocity z,2024-09-05,23.394834518432617,5.900254870454471,0.28798606991767883,48
EM3401 Bomba Seccao P1,velocity z,2024-09-06,79.15604400634766,11.6409990824759,0.340207040309906,48
EM3401 Bomba Seccao P1,velocity z,2024-09-06,32.518409729003906,9.940972512587905,0.35955551266670227,48
EM3401 Bomba Seccao P1,velocity z,2024-09-06,57.732242584228516,10.287949273052314,0.2362600415945053,48
EM3401 Bomba Seccao P1,velocity z,2024-09-07,44.219390869140625,9.39444576886793,0.19466033577919006,48
EM3401 Bomba Seccao P1,velocity z,2024-09-07,60.5434455871582,8.524240280191103,0.2961985468864441,48
EM3401 Bomba Seccao P1,velocity z,2024-09-07,22.363304138183594,3.7246368918567896,0.16754242777824402,48
EM3401 Bomba Seccao P1,velocity z,2024-09-08,49.690345764160156,9.224128782749176,2.094174861907959,48
EM3401 Bomba Seccao P1,velocity z,2024-09-08,16.407241821289062,6.411521057908733,0.3113715350627899,48
EM3401 Bomba Seccao P1,velocity z,2024-09-08,37.29438018798828,8.824961406489214,0.24486839771270752,48
EM3401 Bomba Seccao P1,velocity z,2024-09-09,19.2840518951416,7.683440243204434,1.39518141746521,48
EM3401 Bomba Seccao P1,velocity z,2024-09-09,40.97993087768555,8.723852249483267,0.3817453384399414,48
EM3401 Bomba Seccao P1,velocity z,2024-09-09,29.21440887451172,8.165756452207765,0.26841816306114197,48
EM3401 Bomba Seccao P1,velocity z,2024-09-10,46.02251052856445,10.754673009117445,1.3063745498657227,48
EM3401 Bomba Seccao P1,velocity z,2024-09-10,33.26261901855469,9.677310110380253,0.2730562686920166,48
EM3401 Bomba Seccao P1,velocity z,2024-09-10,55.457061767578125,10.634772966926297,0.31897416710853577,48
EM3401 Bomba Seccao P1,velocity z,2024-09-11,56.38616180419922,11.732937315478921,0.3025594651699066,48
EM3401 Bomba Seccao P1,velocity z,2024-09-11,56.91547393798828,8.720872202321239,0.24057020246982574,46
EM3401 Bomba Seccao P1,velocity z,2024-09-11,35.061973571777344,6.5260516946966,0.182681605219841,44
EM3401 Bomba Seccao P1,velocity z,2024-09-12,39.36916732788086,8.914953705544272,0.1607152670621872,48
EM3401 Bomba Seccao P1,velocity z,2024-09-12,32.27241897583008,8.945417021090785,0.2718403935432434,48
EM3401 Bomba Seccao P1,velocity z,2024-09-12,16.40273094177246,6.740857375164826,0.23595499992370605,48
EM3401 Bomba Seccao P1,velocity z,2024-09-13,54.27337646484375,10.704463227341572,0.2756871283054352,48
EM3401 Bomba Seccao P1,velocity z,2024-09-13,76.78640747070312,9.460866544085244,0.20313866436481476,48
EM3401 Bomba Seccao P1,velocity z,2024-09-13,51.1932487487793,7.078369538299739,0.19755563139915466,48
EM3401 Bomba Seccao P1,velocity z,2024-09-14,36.994388580322266,9.8050585364302,1.13483726978302,48
EM3401 Bomba Seccao P1,velocity z,2024-09-14,66.92874145507812,12.310979041581353,0.35056072473526,48
EM3401 Bomba Seccao P1,velocity z,2024-09-14,34.54833984375,6.127047890486817,0.2213863879442215,48
EM3401 Bomba Seccao P1,velocity z,2024-09-15,21.87229347229004,6.875933861670394,0.16134287416934967,48
EM3401 Bomba Seccao P1,velocity z,2024-09-15,23.779483795166016,1.200222766958177,0.14792300760746002,48
EM3401 Bomba Seccao P1,velocity z,2024-09-15,32.39303207397461,4.556538391372432,0.17109188437461853,46
EM3401 Bomba Seccao P1,velocity z,2024-09-16,43.5003776550293,14.11008603622516,1.551284909248352,48
EM3401 Bomba Seccao P1,velocity z,2024-09-16,31.55714988708496,7.688749502102534,0.2538646161556244,48
EM3401 Bomba Seccao P1,velocity z,2024-09-16,36.93095016479492,10.086982166394591,0.27504226565361023,48
EM3401 Bomba Seccao P1,velocity z,2024-09-17,40.90752029418945,8.080985640486082,0.2583320140838623,48
EM3401 Bomba Seccao P1,velocity z,2024-09-17,26.851675033569336,8.085373362215856,0.19665060937404633,48
EM3401 Bomba Seccao P1,velocity z,2024-09-17,104.36319732666016,9.690106780889133,0.18262220919132233,48
EM3401 Bomba Seccao P1,velocity z,2024-09-18,52.25449752807617,7.399069141596556,0.2653648555278778,48
EM3401 Bomba Seccao P1,velocity z,2024-09-18,60.6490592956543,6.397481628227979,0.12300709635019302,48
EM3401 Bomba Seccao P1,velocity z,2024-09-18,20.14044189453125,4.499480308654408,0.22128862142562866,48
EM3401 Bomba Seccao P1,velocity z,2024-09-19,0.4474271237850189,0.2393606803379953,0.12264969199895859,48
EM3401 Bomba Seccao P1,velocity z,2024-09-19,16.817523956298828,4.714687129482627,0.13537895679473877,48
EM3401 Bomba Seccao P1,velocity z,2024-09-19,47.5726203918457,8.15667068772018,0.18691888451576233,48
EM3401 Bomba Seccao P1,velocity z,2024-09-20,46.468299865722656,8.331837567811212,0.3232216238975525,48
EM3401 Bomba Seccao P1,velocity z,2024-09-20,18.239112854003906,7.324759374683102,0.3084927499294281,48
EM3401 Bomba Seccao P1,velocity z,2024-09-20,43.0380973815918,8.076558673754334,0.22548742592334747,48
EM3401 Bomba Seccao P1,velocity z,2024-09-21,37.03994369506836,10.5422622213761,1.5404211282730103,48
EM3401 Bomba Seccao P1,velocity z,2024-09-21,36.473358154296875,7.941125623881817,0.25446829199790955,48
EM3401 Bomba Seccao P1,velocity z,2024-09-21,58.17081069946289,8.601474246518178,0.20615322887897491,44
EM3401 Bomba Seccao P1,velocity z,2024-09-22,44.137306213378906,9.887317047454417,0.20759864151477814,48
EM3401 Bomba Seccao P1,velocity z,2024-09-22,25.97943687438965,7.8851112474997835,0.219715416431427,48
EM3401 Bomba Seccao P1,velocity z,2024-09-22,14.264982223510742,1.809178540483117,0.16218090057373047,48
EM3401 Bomba Seccao P1,velocity z,2024-09-23,0.44256484508514404,0.24222026905044913,0.11358796805143356,48
EM3401 Bomba Seccao P1,velocity z,2024-09-23,5.384011268615723,0.578895227673153,0.1346684694290161,48
EM3401 Bomba Seccao P1,velocity z,2024-09-23,0.4228363335132599,0.2550658135054012,0.11778271943330765,48
EM3401 Bomba Seccao P1,velocity z,2024-09-24,0.3818335235118866,0.24131376761943102,0.11940200626850128,48
EM3401 Bomba Seccao P1,velocity z,2024-09-24,0.42273950576782227,0.2524993121623993,0.13176383078098297,48
EM3401 Bomba Seccao P1,velocity z,2024-09-24,12.45826244354248,1.813043456679831,0.12357056885957718,48
EM3401 Bomba Seccao P1,velocity z,2024-09-25,18.61739158630371,4.355583501358827,0.15438500046730042,48
EM3401 Bomba Seccao P1,velocity z,2024-09-25,16.88471794128418,2.1069705837095776,0.16906970739364624,48
EM3401 Bomba Seccao P1,velocity z,2024-09-25,62.884765625,5.571077338109414,0.1429934799671173,48
EM3401 Bomba Seccao P1,velocity z,2024-09-26,30.869434356689453,9.138620900611082,0.3061986267566681,48
EM3401 Bomba Seccao P1,velocity z,2024-09-26,25.758544921875,6.80384161695838,0.21817469596862793,48
EM3401 Bomba Seccao P1,velocity z,2024-09-26,62.855995178222656,9.300463071092963,0.24983423948287964,48
EM3401 Bomba Seccao P1,velocity z,2024-09-27,45.2089729309082,6.779672782868147,0.15360891819000244,48
EM3401 Bomba Seccao P1,velocity z,2024-09-27,50.63665771484375,10.227990328334272,0.21279746294021606,48
EM3401 Bomba Seccao P1,velocity z,2024-09-27,41.49263381958008,7.966801946051419,0.23823069036006927,48
EM3401 Bomba Seccao P1,velocity z,2024-09-28,24.06216049194336,7.505896936791639,0.18958841264247894,48
EM3401 Bomba Seccao P1,velocity z,2024-09-28,42.81565856933594,8.611396919773972,0.23802721500396729,46
EM3401 Bomba Seccao P1,velocity z,2024-09-28,64.9520263671875,9.455874792734782,0.2852185070514679,45
EM3401 Bomba Seccao P1,velocity z,2024-09-29,25.32311248779297,6.580760800900559,0.2332434505224228,48
EM3401 Bomba Seccao P1,velocity z,2024-09-29,39.50914001464844,8.822444994623462,0.2687239944934845,48
EM3401 Bomba Seccao P1,velocity z,2024-09-29,15.808124542236328,3.3031304432079196,0.14085841178894043,48
EM3401 Bomba Seccao P1,velocity z,2024-09-30,0.36116933822631836,0.22730412194505334,0.11448591202497482,48
EM3401 Bomba Seccao P1,velocity z,2024-09-30,19.556049346923828,2.5938461910312376,0.13532774150371552,48
EM3401 Bomba Seccao P1,velocity z,2024-09-30,18.544235229492188,2.2371718253319464,0.11473505198955536,48
EM3401 Bomba Seccao P1,velocity z,2024-10-01,14.041023254394531,6.322531345610817,0.27823153138160706,48
EM3401 Bomba Seccao P1,velocity z,2024-10-01,33.46295166015625,7.4862985741347075,0.2229258120059967,48
