metricDescriptorId,datetime,max,avg,min,count,physicalQuantity,axis,source,statisticalProcessing,parametro
668ff6ea57480af2491a76ac,2024-09-14T00:03:56.000Z,74.50789642333984,60.67127949374539,39.94316101074219,286,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-16T00:07:31.000Z,73.1300048828125,64.4689621925354,53.95704650878906,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-18T00:07:31.000Z,71.41031646728516,53.19299797217051,31.62241554260254,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-20T00:07:31.000Z,71.23406982421875,62.506457379344496,51.68192672729492,283,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-22T00:01:59.000Z,67.09506225585938,45.9930497540368,30.03089904785156,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-24T00:01:59.000Z,65.5943374633789,41.15528545114729,28.77584457397461,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-26T00:01:59.000Z,71.81086730957031,58.673699537913,35.7507438659668,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-28T00:01:59.000Z,71.23941040039062,60.54956870196986,42.14351272583008,283,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-09-30T00:01:47.000Z,66.91348266601562,41.847883423169456,28.06553840637207,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-01T00:01:47.000Z,66.26192474365234,54.49066338172326,34.58647918701172,143,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-02T00:01:06.000Z,75.85374450683594,64.46892510520087,52.55779266357422,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-04T00:01:06.000Z,73.81895446777344,61.77014679490474,44.69634628295898,285,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-06T00:04:27.000Z,72.43572235107422,42.17638675069314,27.713054656982425,289,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-08T00:09:05.000Z,35.14191055297852,28.459040098720127,26.644922256469727,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-10T00:09:05.000Z,31.24322891235352,29.45742784606086,28.11894416809082,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-12T00:09:05.000Z,30.35667991638184,28.507551100518967,25.955978393554688,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-14T00:09:05.000Z,71.31952667236328,45.91540628671646,27.54215240478516,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-16T00:09:05.000Z,72.11528015136719,59.43620822164748,44.08216857910156,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-18T00:09:05.000Z,70.62523651123047,59.48186339272393,47.07293701171875,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-20T00:09:05.000Z,72.4410629272461,61.365322700965365,41.091400146484375,279,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-22T00:09:31.000Z,76.2542953491211,63.05368800957998,49.027618408203125,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-24T00:09:31.000Z,73.30091094970703,62.82389130857256,46.32524490356445,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-26T00:09:31.000Z,72.75082397460938,63.33607530593872,45.47608184814453,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-28T00:09:31.000Z,77.03402709960938,58.42341174019708,34.778743743896484,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-10-30T00:09:31.000Z,69.75471496582031,50.841068844000496,28.47142791748047,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-11-01T00:09:31.000Z,60.51537322998047,32.10351977083418,25.05340576171875,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76ac,2024-11-02T00:09:31.000Z,70.76409912109375,38.50373919466709,25.91325187683105,94,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6ea57480af2491a76b7,2024-09-03T22:37:07.000Z,0.2564146816730499,0.0486641431020365,0.0117728784680366,9,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-04T00:07:07.000Z,0.9174832701683044,0.0551546379412886,0.008098455145955,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-06T00:07:07.000Z,1.347725510597229,0.0566275445226993,0.0090151680633425,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-08T00:07:07.000Z,0.953596293926239,0.0464986265223059,0.0102626215666532,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-10T00:07:07.000Z,2.0674633979797363,0.0642662644468855,0.0074759139679372,282,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-12T00:03:56.000Z,1.2050416469573977,0.0540416583341235,0.0095183541998267,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-14T00:03:56.000Z,1.5647481679916382,0.0679242424259835,0.007479487452656,286,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-16T00:07:31.000Z,1.1839622259140017,0.067348299908594,0.0074794995598495,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-18T00:07:31.000Z,0.5080445408821106,0.0348498158030755,0.0074794837273657,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-20T00:07:31.000Z,1.2127110958099363,0.0601033659145078,0.0095336819067597,283,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-22T00:01:59.000Z,0.1499022394418716,0.0260697634593169,0.0098302122205495,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-24T00:01:59.000Z,0.4669215381145477,0.0316628960200533,0.0092555303126573,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-26T00:01:59.000Z,0.8796376585960388,0.0421396967916128,0.0086702993139624,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-28T00:01:59.000Z,0.9773772954940796,0.0516374005718887,0.0074759139679372,283,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-09-30T00:01:47.000Z,1.19788920879364,0.0337019669305947,0.00746880332008,144,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-01T00:01:47.000Z,1.103092074394226,0.0522167810883659,0.0090078739449381,143,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-02T00:01:06.000Z,0.744080662727356,0.0545390479334552,0.0074759139679372,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-04T00:01:06.000Z,0.4631724059581756,0.0433841356452096,0.0098302122205495,285,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-06T00:04:27.000Z,0.7790109515190125,0.0371529532493346,0.0108009139075875,289,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-08T00:09:05.000Z,0.044565562158823,0.0288578398952571,0.0171986501663923,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-10T00:09:05.000Z,0.0309063773602247,0.0301651649836761,0.0290023125708103,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-12T00:09:05.000Z,0.0310176089406013,0.0303081998847321,0.0294914841651916,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-14T00:09:05.000Z,0.6267306804656982,0.0499226576616314,0.008670306764543,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-16T00:09:05.000Z,1.050450563430786,0.0563916293095745,0.0090078739449381,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-18T00:09:05.000Z,1.1871438026428225,0.0484816896625691,0.009019611403346,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-20T00:09:05.000Z,1.3722461462020874,0.0638768195732092,0.0077853645198047,279,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-22T00:09:31.000Z,1.4388076066970823,0.0821183214591453,0.0087312282994389,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-24T00:09:31.000Z,1.9477803707122805,0.071460300965959,0.0083817662671208,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-26T00:09:31.000Z,1.566464900970459,0.086402838108673,0.0095461774617433,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-28T00:09:31.000Z,1.2308006286621094,0.0636653437007529,0.009814023040235,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-10-30T00:09:31.000Z,1.381193995475769,0.0497133473206001,0.0100213093683123,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-11-01T00:09:31.000Z,1.806522846221924,0.0264353115764808,0.007468793541193,144,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76b7,2024-11-02T00:09:31.000Z,1.3139899969100952,0.0516915807619373,0.0067653581500053,94,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668ff6ea57480af2491a76c3,2024-09-03T22:37:07.000Z,0.288038820028305,0.0621702228155401,0.0234232973307371,9,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-04T00:07:07.000Z,0.98889422416687,0.0682907623704522,0.0162597205489873,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-06T00:07:07.000Z,1.1681262254714966,0.0706239096471108,0.0190489757806062,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-08T00:07:07.000Z,0.7802139520645142,0.0596224030596204,0.0187024045735597,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-10T00:07:07.000Z,1.6717023849487305,0.0793135607985,0.0176314637064933,282,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-12T00:03:56.000Z,1.5771398544311523,0.068589545876926,0.0160149559378623,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-14T00:03:56.000Z,1.2071677446365356,0.0779001858489184,0.0151181761175394,286,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-16T00:07:31.000Z,1.6278696060180664,0.0898675059304676,0.0172032713890075,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-18T00:07:31.000Z,0.6629925966262817,0.0492402846446364,0.0172216463834047,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-20T00:07:31.000Z,1.58936607837677,0.0783467372161971,0.0176980905234813,283,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-22T00:01:59.000Z,0.2161667346954345,0.03309669330742,0.0169565342366695,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-24T00:01:59.000Z,0.5585079789161682,0.0359172442177724,0.0214842855930328,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-26T00:01:59.000Z,0.5642105937004089,0.0541268774023693,0.017082056030631,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-28T00:01:59.000Z,1.3281710147857666,0.0644407263650911,0.0167816653847694,283,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-09-30T00:01:47.000Z,0.6665266156196594,0.0400755083084934,0.020150601863861,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-01T00:01:47.000Z,0.807690441608429,0.0571498241197396,0.0199257731437683,143,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-02T00:01:06.000Z,0.9289982318878174,0.0695237856578185,0.0163844898343086,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-04T00:01:06.000Z,1.0453370809555054,0.0594605585135388,0.0176980905234813,285,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-06T00:04:27.000Z,0.5676037669181824,0.0370228822604079,0.0174326263368129,289,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-08T00:09:05.000Z,0.0705770552158355,0.0236057866002536,0.0199280176311731,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-10T00:09:05.000Z,0.0274770986288785,0.0251360536656445,0.0228304900228977,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-12T00:09:05.000Z,0.0274345725774765,0.0252654365742475,0.0227526370435953,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-14T00:09:05.000Z,0.6191484928131104,0.0519267820184015,0.0164168309420347,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-16T00:09:05.000Z,1.4614659547805786,0.0678841803197024,0.0166747700423002,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-18T00:09:05.000Z,1.280009150505066,0.064092027728394,0.0184602178633213,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-20T00:09:05.000Z,2.015003204345703,0.0778773336280738,0.0177214294672012,279,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-22T00:09:31.000Z,1.1291258335113523,0.0905940479844705,0.0172740519046783,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-24T00:09:31.000Z,2.310910224914551,0.0893145196282097,0.0174207538366317,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-26T00:09:31.000Z,1.7624064683914185,0.1041293421229865,0.0174766723066568,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-28T00:09:31.000Z,1.4319957494735718,0.0784840667620301,0.0185110829770565,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-10-30T00:09:31.000Z,0.9026378393173218,0.0577291306690312,0.0195514447987079,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-11-01T00:09:31.000Z,1.26583731174469,0.0312477575304607,0.0183434896171093,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76c3,2024-11-02T00:09:31.000Z,2.264503240585327,0.0693553252977893,0.0168737545609474,94,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668ff6ea57480af2491a76ce,2024-09-03T22:37:07.000Z,0.386081725358963,0.0691273444228702,0.0214459635317325,9,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-04T00:07:07.000Z,1.0695908069610596,0.0659445482241507,0.0142726600170135,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-06T00:07:07.000Z,1.335793137550354,0.0644574085858443,0.0192895028740167,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-08T00:07:07.000Z,0.9776279926300048,0.053285702099351,0.0211073234677314,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-10T00:07:07.000Z,3.0421037673950195,0.0847097627904451,0.0146701233461499,282,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-12T00:03:56.000Z,2.241163730621338,0.0685523715801537,0.0205922741442918,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-14T00:03:56.000Z,2.241434097290039,0.0891031328445443,0.0132458070293068,286,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-16T00:07:31.000Z,2.83456826210022,0.0845806162558599,0.0151698840782046,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-18T00:07:31.000Z,0.6828100681304932,0.0483322078685483,0.0181585494428873,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-20T00:07:31.000Z,2.2669246196746826,0.0792887472142811,0.0189640335738658,283,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-22T00:01:59.000Z,0.19435416162014,0.0296450024470686,0.0174964200705289,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-24T00:01:59.000Z,0.6270112991333008,0.0328325590493881,0.0195175129920244,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-26T00:01:59.000Z,1.197650671005249,0.0537096357503388,0.0163829084485769,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-28T00:01:59.000Z,1.1651508808135986,0.0627802817394476,0.0201691817492246,283,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-09-30T00:01:47.000Z,1.2679036855697632,0.0495461307129719,0.0207349639385938,144,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-01T00:01:47.000Z,1.8645411729812624,0.069634922382819,0.0156242214143276,143,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-02T00:01:06.000Z,1.2832218408584597,0.0638970149124765,0.0164153631776571,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-04T00:01:06.000Z,0.4865840971469879,0.0486001220515422,0.0197375658899545,285,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-06T00:04:27.000Z,1.0321413278579712,0.0405421295754327,0.0197871942073106,289,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-08T00:09:05.000Z,0.0516854934394359,0.0217653264731375,0.0173182748258113,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-10T00:09:05.000Z,0.0230907648801803,0.0206309629397259,0.0176833607256412,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-12T00:09:05.000Z,0.0237294137477874,0.0206564355046591,0.0172907188534736,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-14T00:09:05.000Z,0.8425776362419128,0.0504627776552095,0.0169003177434206,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-16T00:09:05.000Z,1.1420644521713257,0.0632693595252931,0.0150128286331892,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-18T00:09:05.000Z,1.0491069555282593,0.0570628112311371,0.0199074074625968,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-20T00:09:05.000Z,3.1387264728546143,0.0830122180964036,0.0199245270341634,279,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-22T00:09:31.000Z,2.0649185180664062,0.1011968937366166,0.0160234849900007,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-24T00:09:31.000Z,2.4610137939453125,0.0787003694082765,0.0151321245357394,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-26T00:09:31.000Z,2.922371625900269,0.1056717311407232,0.018494626507163,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-28T00:09:31.000Z,2.202962636947632,0.0792719878566761,0.0186824891716241,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-10-30T00:09:31.000Z,1.9322224855422971,0.0645031804322368,0.0175412241369485,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-11-01T00:09:31.000Z,2.1764636039733887,0.0429435767000541,0.0191117040812969,144,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76ce,2024-11-02T00:09:31.000Z,3.241138219833374,0.0943012870650025,0.0213655605912208,94,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6ea57480af2491a76d9,2024-09-03T22:37:07.000Z,4.263498306274414,1.071657809946272,0.1569679528474807,9,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-04T00:07:07.000Z,15.967692375183104,1.730788060800276,0.1091397181153297,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-06T00:07:07.000Z,34.145904541015625,2.6089050717030964,0.0687167719006538,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-08T00:07:07.000Z,27.59992790222168,1.711888864946862,0.0990994349122047,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-10T00:07:07.000Z,32.045684814453125,2.4420475541541338,0.0796265080571174,282,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-12T00:03:56.000Z,17.31889533996582,1.837687360898902,0.0842960029840469,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-14T00:03:56.000Z,27.95332908630371,1.9998510192584744,0.0756532922387123,286,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-16T00:07:31.000Z,37.21659851074219,2.3264635738192334,0.0773965492844581,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-18T00:07:31.000Z,19.85928726196289,1.241444448914586,0.0760975778102874,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-20T00:07:31.000Z,34.260337829589844,2.5678761891573143,0.1037297025322914,283,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-22T00:01:59.000Z,12.037083625793455,0.6896769057493657,0.1089498922228813,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-24T00:01:59.000Z,29.087921142578125,0.8752563873357657,0.1010923087596893,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-26T00:01:59.000Z,34.744049072265625,1.8829697805146377,0.0803377851843833,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-28T00:01:59.000Z,33.6197509765625,1.9408266258955844,0.0665036886930465,283,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-09-30T00:01:47.000Z,13.78057861328125,0.6161550083197653,0.0732728764414787,144,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-01T00:01:47.000Z,16.859580993652344,1.125439175463223,0.0986163169145584,143,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-02T00:01:06.000Z,23.85802459716797,2.1999165333497026,0.1028107330203056,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-04T00:01:06.000Z,54.75337219238281,2.281211506222424,0.0891919881105423,285,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-06T00:04:27.000Z,18.731889724731445,0.9882533861175952,0.1029745563864708,289,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-08T00:09:05.000Z,1.0275286436080933,0.4212963878073626,0.1865464895963668,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-10T00:09:05.000Z,0.9297956228256226,0.4220956534975105,0.1894071102142334,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-12T00:09:05.000Z,1.0079694986343384,0.4248901636132763,0.1964322477579116,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-14T00:09:05.000Z,28.31033134460449,1.3308341493312683,0.1037296578288078,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-16T00:09:05.000Z,26.27137756347656,2.3463720973167157,0.0888465419411659,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-18T00:09:05.000Z,24.403947830200195,2.0907676410343914,0.0939008146524429,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-20T00:09:05.000Z,25.69456672668457,2.046375665800332,0.0847405940294265,279,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-22T00:09:31.000Z,22.245834350585938,2.811462311488059,0.0899215340614318,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-24T00:09:31.000Z,42.03511428833008,2.505195876066056,0.0735201984643936,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-26T00:09:31.000Z,42.81265640258789,3.3556280174396105,0.0934606865048408,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668ff6ea57480af2491a76d9,2024-10-28T00:09:31.000Z,34.4459114074707,1.7917100288905203,0.0986759886145591,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
